"project_id","title","description","operating_unit","budget","expense"
"00090630","Integración de Sistemas de Información Territorial y Actualización Tecnológica para la Gestión Tributaria de la Agencia de Recaudación de la Provincia de Buenos Aires","Integración de Sistemas de Información Territorial  y Actualización Tecnológica para la Gestión Tributaria de la Agencia de Recaudación de la Provincia de Buenos Aires ARBA","Argentina","7836331.00","6224587.00"
"00090448","Local Governance Project-Afghanistan","Women and men, boys and girls have access to more accountable, transparent, and  inclusive subnational service delivery is supporting by the United Nation Development Programme UNDP country office for Afghanistan.","Afghanistan","7783084.00","5238362.00"
"00112168","Effective HIV and TB control project in Kyrgyzstan","The goal is to reduce TB & HIV burden in Kyrgyzstan through universal access to timely & quality HIV & TB diagnosis & treatment, HIV preventive activities focused on key affected population, ensuring enabling environment and programme sustainability","Kyrgyzstan","7763874.00","2595167.00"
"00113685","Rehabilitation of Social Services and Infrastructure","Enhancing Humanitarian Recovery and Resilience.","Syria","7715851.00","4181129.00"
"00112820","Transitional Support to MOIA (TSM) Project","The Transitional Support to MOIA (TSM) Project has a dual purpose. The Project will conclude existing project deliverable associated with Ministry of Interior Affairs (MOIA)","Afghanistan","7708112.00","5262462.00"
"00108092","Diálogo y participación comunidades étnicas","Apoyar al Ministerio de Interior en el desarrollo de los procesos de consulta previa asociados a los proyectos de ley de tierras y de consulta previa, y fortalecimiento de las organizaciones de los pueblos y comunidades étnicas.","Colombia","7684918.00","7563003.00"
"00075333","Access and Delivery of New Health Technologies Scale Up","Accelerating access to and delivery of new health technologies for tuberculosis, malaria and neglected tropical diseases: supporting countries to achieve universal health coverage.","Bureau Policy & Prog Support","7503834.00","4364709.00"
"00099750","Social Protection","Social Protection and Resilience Building project aims at enhancing the resilience of vulnerable Yemenis.","Yemen","7468240.00","7423038.00"
"00110751","SDN 2018 Sudan Humanitarian Fund SHF UNDP - NGOs -SA2","UNDP Sudan Humanitarian Fund SDN 2018 SHF UNDP - NGOs -SA2 project serves to contract with and disburse funds to NGOs for SHF allocations","Sudan, Republic of the","7399511.00","3928960.00"
"00097226","STRENGTHENING THE NATIONAL RESPONSE TO HIV IN ANGOLA","Global Fund HIV grant (2016-2017) managed by UNDP Angola Country Office as Principal Recipient. The grant aims to contribute to achieving national targets in the response to HIV, as outlined in the National Strategic Plan (2015-2018).","Angola","7266598.00","10069938.00"
"00099477","Support electoral cycle (2018 - 2019 )","This project aims to support the achievement of the next municipal, legislative and presidential elections","Guinea-Bissau","7233984.00","6794095.00"
"00106781","UNDP NDC Support Programme","This Global Programme was created to support Governments to achieve transformational change by using NDC implementation as a mechanism to scale up investments in climate change and deliver sustainable development.","Bureau Policy & Prog Support","7195392.00","3619454.00"
"00107254","Support national Tuberculosis and HIV programs","Le projet vise à soutenir les programmes nationaux de lutte contre la tuberculose et le VIH pour accélérer la mise en œuvre du plan stratégique national afin de réduire le fardeau du VIH et de la tuberculose au Burundi","Burundi","7179272.00","6027280.00"
"00040048","Prevention & control of HIV/AIDS, Malaria, TB in IR Iran","The prevention and control of HIV/AIDS, Malaria and Tuberculosis in I. R. Iran through public, civil society and private partnership - Global Funds for AIDS, Tuberculosis and Malaria (GFATM)","Iran, Islamic Republic of","7178798.00","5737183.00"
"00075375","Extractive Industries for Sustainable Development","This global initiative supports countries to reduce the risks and realize the benefits of resource extraction.","Bureau Policy & Prog Support","7173545.00","5277402.00"
"00106406","Fight against Malaria - NFC","To decrease mortality and morbidity related to malaria  in Guinea-Bissau through Prevention interventions and Case Management of malaria illness","Guinea-Bissau","7159307.00","3723481.00"
"00098327","EMPLEABILIDAD VICTIMAS RURALES","En concordancia con los Objetivos de Desarrollo Sostenible, el presente proyecto le apuesta a promover estrategias de empleo productivo y trabajo decente para la población rural víctima del conflicto","Colombia","7041386.00","5077966.00"
"00097461","Primeros Años, Acompañando la crianza, Apoyo al Plan Nacional de Primera Infancia","Primeros Años, Acompañando la crianza, Apoyo al Plan Nacional de Primera Infancia","Argentina","7039195.00","4666029.00"
"00097936","Community-Based Agriculture and Rural Development - West (CBARD-W)","Community-Based Agriculture and Rural Development - West (CBARD-W)
To prove the viability of high-value agricultural-based interventions in improving local economies in Farah and Badghis as a sustainable alternative to illicit crop cultivation.","Afghanistan","7008784.00","4791136.00"
"00100778","Green Climate Fund","Priming Financial Instruments and Markets to Reduce Emissions from Deforestation","Ecuador","7002657.00","5820377.00"
"00070894","Strengthening of the governmant and the rule of law","Projet d Appui au renforcement des capacites des institutions en charge de la gouverannce et de l etat de droit, dans l optique de la prevention des conflits et de la consolidation de la paix.","Burundi","7000422.00","6498562.00"
"00072218","PRIVATE SECTOR DEVELOPMENT IN MALAWI","Incentivizing the Private Sector to deliver sustained, rapid and inclusive growth","Malawi","6875814.00","4223915.00"
"00057445","Integrated Water Management","The Project will strengthen the resilience of vulnerable smallholder farmers in the country’s Dry Zone, particularly women, who are facing increasing risks of rising temperatures, erratic rainfall, and extreme events attributable to climate change.","Sri Lanka","6790000.00","2414974.00"
"00095468","Support to the National Electoral Commission","The goal of electoral assistance is to help build and institutionalize national capacities to administer electoral processes credibly and sustainably, eventually conducting elections without international support.","Sierra Leone","6765987.00","9216965.00"
"00044296","Fondo Mundial para apoyo a los países en el alivio de las enfermedades Malaria, Tuberculosis y VIH-SIDA","Fondo Mundial para apoyo a los países en el alivio de las enfermedades Malaria, Tuberculosis y VIH-SIDA","Bolivia","6682140.00","6300908.00"
"00107640","Water Integrated Sustainable Development and Management","Capacity Development and Related Services for an
Integrated Sustainable Development and Management
of the Water Sector in the Kingdom of Saudi Arabia
in the framework of the VISION 2030","Saudi Arabia","6635313.00","2994177.00"
"00098736","Green Climate Fund Vaisigano River Catchment","Integrated Flood Management to Enhance Climate Resilience of the Vaisigano River Catchment in Samoa","Samoa","6548703.00","3764148.00"
"00101893","Promoting Election for the People of Libya (PEPOL)","UNDP to provide electoral support project to address the needs of High National Elections Committee  and other electoral stakeholders","Libya","6537178.00","3575731.00"
"00112904","REPONSE FLEXIBLE EN AME ET ABRIS D'URGENCE EN FAVEUR DES COMMUNAUTES AFFECTEES PAR LA CRISE DJUGU  -DRC-FH/UR-NGO's mai 2018","Allocation Urgences Emergentes pour les trois zones des CRIO Nord-Est, Centre-Est et Sud-Est – Mai 2018","Democratic Republic of Congo","6519745.00","6536209.00"
"00104456","Support to Effective & Responsive Institutions (SERIP)","This project aims to strengthen the effectiveness of state executive and legislative institutions in understanding the needs and aspirations of the Myanmar people.","Myanmar","6496188.00","5299889.00"
"00084305","Manos a la obra","Manos a la obra: Desarrollo de un programa para la construcción de confianza a través de la rehabilitación y reconstrucción de infraestructura comunitaria y/o productiva en zonas afectadas por el conflicto usando un esquema de Cash for work","Colombia","6494197.00","5667363.00"
"00084715","Early Recovery Programme","The project aims to overcome the consequences of the military conflict in Ukraine and to provide a foundation for a rapid transition to sustainable recovery of the conflict-affected regions","Ukraine","6407691.00","6275670.00"
"00099753","Emergency Mine Action","Emergency Mines Clearance to reduce the socio-economic impact of explosive remnants of war and mines on people and communities.","Yemen","6379667.00","6256833.00"
"00090603","Bosques Nativos y Comunidad","El Objetivo proyecto es la mejora de la calidad de vida de las comunidades que habitan los Bosques Nativos a través de la promoción de la conservación, restauración y uso responsable de sus servicios y productos.","Argentina","6367319.00","3099513.00"
"00115372","Strength. Nat. Cap. to Support Development Sectors","Strengthening National Capacities to Support Development Sectors in Egypt (OUDA)","Egypt","6344900.00","6317927.00"
"00086450","Sudan Global Fund to fight Aids, Tuberculosis & Malaria","To support Sudan Country Response to address Challenges related to Tuberculosis, Malaria, HIV/AIDS and Health System Weaknesses.","Sudan, Republic of the","6323924.00","8737104.00"
"00076149","Transparencia dela Gestion Estrategica de Hondutel","El propósito del proyecto es apoyar la capacidad de gestión estratégica de Hondutel en la implementación de proyectos priorizados para el mantenimiento y ampliación de cobertura de la red existente de telecomunicaciones.","Honduras","6266734.00","5726638.00"
"00090371","Consolidación del modelo de atención por niveles de complejidad de Santiago del Estero","Consolidación del modelo de atención por niveles de complejidad de Santiago del Estero","Argentina","6265772.00","5702224.00"
"00082279","Activating Village Court Phase II","Activating Village Courts in Bangladesh Phase II seeks to support Village Courts in Bangladesh as an effective local dispute resolution mechanism.","Bangladesh","6200000.00","6184330.00"
"00099506","Fortalecimiento del INADEH para la","Fortalecimiento del INADEH para la Gestión Integral y Sostenible del Programa de Formación Profesional","Panama","6053786.00","983820.00"
"00113008","Agricultural Livelihoods and Rural Development","Provision of Comprehensive GBV services and Livelihood activities to women affected by the crises in Raqqa governorate","Syria","6045808.00","2569648.00"
"00085379","Institutional Capacity Development","Enable the governments to fill critical capacity gaps in the civil service and to strengthen the capacity of key ministries and agencies to perform core government functions","Somalia","6034871.00","5415462.00"
"00098771","Community-Based Agriculture and Rural Development - East (CBARD-E)","Community-Based Agriculture and Rural Development - East (CBARD-E)
To prove the viability of high-value agricultural-based interventions in improving local economies in Nangarhar as a sustainable alternative to illicit crop cultivation.","Afghanistan","6025097.00","2201519.00"
"00109527","Sostenibilidad de la Respuesta al VIH en Cuba","Sostenibilidad de la Respuesta al VIH en la Republica de Cuba-
Programas de prevención para poblaciones clave, satención y tratamiento de Personas que Viven con VIH y actividades para fortalecer la sostenibilidad del sistema de salud.","Cuba","6016535.00","3002359.00"
"00094900","Accelerating the BUB through Inclusive and Effective Gov","The Bottom-Up Budgeting (BUB) initiative aims to deliver poverty-reduction projects through a participatory local governance process. UNDP assists the Department of Social Welfare and Development to complete 487 projects in 15 regions.","Philippines","6013889.00","3986759.00"
"00103748","Fortalecimiento del Ministerio de Relaciones Exteriores y Culto","Se pretende lograr el fortalecimiento del (MREC) a través de la Secretaría de Coordinación y Cooperación Internacional mediante dos componentes: Apoyo de las acciones de política exterior del MREC y Apoyo de las acciones de gestión del MREC.","Argentina","5955563.00","3220336.00"
"00104564","amélioration des soins de santé d’urgence aux populations affectées par le conflit armé et Accès urgent aux services de base en termes d’eau, assainissement et promotion à l’hygiène","Le projet vise à appuyer dans l'amélioration des soins de santé d’urgence aux populations affectées par le conflit armé et Accès urgent aux services de base en termes d’eau, assainissement et promotion à l’hygiène","Central African Republic","5917395.00","5723982.00"
"00089746","Demining Phase II","The overall objective of the Project is to contribute to the social and economic development through demining and more secure borders in Eastern Turkey.","Turkey","5900000.00","5526674.00"
"00106254","Regional Recovery Plan for the Caribbean Post Hurricanes Irma and Maria","Regional Recovery Plan for the Caribbean Post Hurricanes Irma and Maria","Panama Regional Center","5897765.00","7126011.00"
